t,MV,MVP,MVI,MVD,PV,SP,DV,Man
2.930000000000000000e+02,6.153683412057227287e+01,-2.895959068757283461e+01,7.895959068757284172e+01,-2.523503280288832418e+00,7.148999999999999488e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
2.940000000000000000e+02,6.155557503644041617e+01,-2.895959068757283461e+01,7.895959068757284172e+01,-2.354276933702939445e+00,7.148999999999999488e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
2.950000000000000000e+02,6.157423988104752510e+01,-2.895959068757283461e+01,7.895959068757284172e+01,-2.196398920444963210e+00,7.148999999999999488e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
2.960000000000000000e+02,6.159282896317448319e+01,-2.895959068757283461e+01,7.895959068757284172e+01,-2.049108220307827910e+00,7.148999999999999488e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
2.970000000000000000e+02,6.161134259034883343e+01,-2.895959068757283461e+01,7.895959068757284172e+01,-1.911694847164867150e+00,7.148999999999999488e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
2.980000000000000000e+02,6.162978106884979468e+01,-2.905392160186461226e+01,7.905392160186461581e+01,-2.003509114325756180e+00,7.156000000000000227e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
2.990000000000000000e+02,6.164814470371339183e+01,-2.940429356923402437e+01,7.940429356923402793e+01,-2.686343604050971390e+00,7.181999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+02,6.166643379873747932e+01,-2.940429356923402437e+01,7.940429356923402793e+01,-2.506197171375879496e+00,7.181999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.010000000000000000e+02,6.168464865648674333e+01,-2.940429356923402437e+01,7.940429356923402793e+01,-2.338131373939192237e+00,7.181999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.020000000000000000e+02,6.170278957829775379e+01,-2.940429356923402437e+01,7.940429356923402793e+01,-2.181336083304858064e+00,7.181999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.030000000000000000e+02,6.172085686428390261e+01,-2.957947955291874820e+01,7.957947955291874109e+01,-2.443650489772795975e+00,7.195000000000000284e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.040000000000000000e+02,6.173885081334041303e+01,-2.944472110393049746e+01,7.944472110393050457e+01,-1.965475238593598295e+00,7.184999999999999432e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
