t,MV,MVP,MVI,MVD,PV,SP,DV,Man
2.200000000000000000e+01,2.854299567628979872e+01,2.272027449941731447e+01,8.411712045767558266e+00,-2.588990868895073127e+00,3.314000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,2.906492382854082734e+01,2.272027449941731447e+01,8.760022248119502919e+00,-2.415372918995993601e+00,3.314000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,2.925941941640352439e+01,2.262594358512554393e+01,9.106886322703674708e+00,-2.473410491425695579e+00,3.321000000000000085e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,2.859921732886737189e+01,2.227557161775612116e+01,9.448379065578979663e+00,-3.124733354467728930e+00,3.346999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
2.600000000000000000e+01,2.901491650309705506e+01,2.223514408305964807e+01,9.789252039410953898e+00,-3.009479619373551351e+00,3.350000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
2.700000000000000000e+01,2.824933370092971430e+01,2.184434458099375220e+01,1.012413391249072880e+01,-3.719144792554767598e+00,3.378999999999999915e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
2.800000000000000000e+01,2.883362174303810832e+01,2.184434458099375220e+01,1.045901578557050371e+01,-3.469738623526148480e+00,3.378999999999999915e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
2.900000000000000000e+01,2.822825130405794880e+01,2.149397261362433298e+01,1.078852632694141178e+01,-4.054247636507797736e+00,3.404999999999999716e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.000000000000000000e+01,2.855896312870977738e+01,2.141311754423138325e+01,1.111679733022565841e+01,-3.970951745747262951e+00,3.410999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+01,2.915352649691806874e+01,2.141311754423138325e+01,1.144506833350990505e+01,-3.704659380823223991e+00,3.410999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.200000000000000000e+01,2.828662208306420567e+01,2.098189050746901430e+01,1.176672846699862163e+01,-4.461996891403426702e+00,3.442999999999999972e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.300000000000000000e+01,2.859171438132920429e+01,2.088755959317724731e+01,1.208694247271956712e+01,-4.382787684567609254e+00,3.450000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,2.803290522339696622e+01,2.053718762580782453e+01,1.240178514673164401e+01,-4.906067549142507644e+00,3.475999999999999801e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.500000000000000000e+01,2.867674920837620789e+01,2.053718762580782453e+01,1.271662782074372089e+01,-4.577066238175333091e+00,3.475999999999999801e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+01,2.902785342597417539e+01,2.045633255641487835e+01,1.303023095666913633e+01,-4.458710087109840181e+00,3.482000000000000028e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,2.846752476107782925e+01,2.010596058904545558e+01,1.333846276088568494e+01,-4.976898588853312155e+00,3.507999999999999829e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,2.910950781186447500e+01,2.010596058904545558e+01,1.364669456510223355e+01,-4.643147342283213241e+00,3.507999999999999829e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,2.828549928219533882e+01,1.967473355228308662e+01,1.394831549952325211e+01,-5.337549769611002581e+00,3.539999999999999858e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.000000000000000000e+01,2.894505676232524749e+01,1.967473355228308662e+01,1.424993643394427068e+01,-4.979613223902109809e+00,3.539999999999999858e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.100000000000000000e+01,2.872346743475574371e+01,1.941869249920542373e+01,1.454763216442419349e+01,-5.242857228873877951e+00,3.559000000000000341e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+01,2.878628298004200303e+01,1.924350651552071767e+01,1.484264222904968378e+01,-5.299865764528397527e+00,3.571999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,2.839910767138928094e+01,1.893356208284775732e+01,1.513290073100963795e+01,-5.667355142468116114e+00,3.595000000000000284e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,2.866340412883036493e+01,1.881227947875834516e+01,1.542129992583959819e+01,-5.570175275767580203e+00,3.603999999999999915e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.500000000000000000e+01,2.855842184063572020e+01,1.858319011547833455e+01,1.570618709609068375e+01,-5.730955370933298099e+00,3.621000000000000085e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.600000000000000000e+01,2.850582227338279750e+01,1.836757659709715540e+01,1.598776883144400429e+01,-5.849523155158360410e+00,3.636999999999999744e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.700000000000000000e+01,2.877365816678496913e+01,1.824629399300773613e+01,1.626749125966733445e+01,-5.740127085890099679e+00,3.646000000000000085e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.800000000000000000e+01,2.840071918373130444e+01,1.793634956033478645e+01,1.654246212522512494e+01,-6.078092501828608718e+00,3.668999999999999773e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
4.900000000000000000e+01,2.881261054295902113e+01,1.785549449094184027e+01,1.681619345269625398e+01,-5.859077400679071346e+00,3.675000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.000000000000000000e+01,2.830631882185954495e+01,1.750512252357241749e+01,1.708455344845851798e+01,-6.283357150171387850e+00,3.700999999999999801e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.100000000000000000e+01,2.768776954985733596e+01,1.711432302150652163e+01,1.734692234346858442e+01,-6.773475815117770082e+00,3.729999999999999716e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.200000000000000000e+01,2.826902985882974662e+01,1.707389548681004854e+01,1.760867146943531836e+01,-6.413537097415622057e+00,3.732999999999999829e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.300000000000000000e+01,2.819395341792316856e+01,1.684480612353003792e+01,1.786690857082317763e+01,-6.517761276430050543e+00,3.750000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.400000000000000000e+01,2.816746705336661805e+01,1.662919260514885877e+01,1.812184023731327187e+01,-6.583565789095513487e+00,3.765999999999999659e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.500000000000000000e+01,2.814208811018007594e+01,1.641357908676766897e+01,1.837346646890560109e+01,-6.644957445493195891e+00,3.782000000000000028e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.600000000000000000e+01,2.811752066184349630e+01,1.619796556838648627e+01,1.862178726560016528e+01,-6.702232172143157918e+00,3.797999999999999687e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,2.822882708230824278e+01,1.602277958470177310e+01,1.886742239644029695e+01,-6.661374898833826386e+00,3.810999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.800000000000000000e+01,2.806403103343602368e+01,1.576673853162411909e+01,1.910913232333933465e+01,-6.811839821527426508e+00,3.829999999999999716e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
5.900000000000000000e+01,2.876254352347397614e+01,1.576673853162411909e+01,1.935084225023837234e+01,-6.355037258388516186e+00,3.829999999999999716e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.000000000000000000e+01,2.798681260120469005e+01,1.533551149486175014e+01,1.958594130734187999e+01,-6.934640200998943627e+00,3.861999999999999744e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.100000000000000000e+01,2.868694922543526715e+01,1.533551149486175014e+01,1.982104036444538764e+01,-6.469602633871867958e+00,3.861999999999999744e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,2.804762865289799478e+01,1.494471199279585427e+01,2.005014832079669773e+01,-6.947231660694558997e+00,3.890999999999999659e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.300000000000000000e+01,2.856216728659277493e+01,1.489080861320054971e+01,2.027842991842356568e+01,-6.607071245031343132e+00,3.895000000000000284e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.400000000000000000e+01,2.923351964904202305e+01,1.489080861320054971e+01,2.050671151605043363e+01,-6.164000480208962074e+00,3.895000000000000284e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.500000000000000000e+01,2.843154945475783535e+01,1.445958157643817898e+01,2.072838224388177153e+01,-6.756414365562116942e+00,3.927000000000000313e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.600000000000000000e+01,2.838450081328720387e+01,1.424396805805699984e+01,2.094674753681534440e+01,-6.806214781585139484e+00,3.942999999999999972e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,2.833748635709199704e+01,1.402835453967581003e+01,2.116180739485115225e+01,-6.852675577434966137e+00,3.959000000000000341e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.800000000000000000e+01,2.783915394557785206e+01,1.367798257230638903e+01,2.137149592117809505e+01,-7.210324547906634685e+00,3.985000000000000142e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
6.900000000000000000e+01,2.826169054377204404e+01,1.359712750291344996e+01,2.157994490941837640e+01,-6.915381868559781431e+00,3.990999999999999659e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,2.879854717809926612e+01,1.355669996821697687e+01,2.178777412861532525e+01,-6.545926918733035116e+00,3.993999999999999773e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,2.813707508074966057e+01,1.316590046615108101e+01,2.198961224706007656e+01,-7.018437632461496989e+00,4.022999999999999687e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,2.880957022926827804e+01,1.316590046615108101e+01,2.219145036550482786e+01,-6.547780602387629934e+00,4.022999999999999687e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.300000000000000000e+01,2.868358516180618878e+01,1.293681110287107039e+01,2.238977645937070449e+01,-6.643002400435587873e+00,4.039999999999999858e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.400000000000000000e+01,2.860558647025374768e+01,1.272119758448988058e+01,2.258479711833881609e+01,-6.700408232574949885e+00,4.056000000000000227e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.500000000000000000e+01,2.924993708044067375e+01,1.272119758448988058e+01,2.277981777730692770e+01,-6.251078281356135413e+00,4.056000000000000227e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.600000000000000000e+01,2.842054539231714827e+01,1.228997054772751163e+01,2.296822756647950925e+01,-6.837652721889870833e+00,4.088000000000000256e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,2.879681184871530419e+01,1.220911547833457433e+01,2.315539781756542936e+01,-6.567701447184699504e+00,4.093999999999999773e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.800000000000000000e+01,2.825147944061534844e+01,1.185874351096514268e+01,2.333719673694248087e+01,-6.944460807292272442e+00,4.120000000000000284e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,2.889897449782047545e+01,1.185874351096514268e+01,2.351899565631953237e+01,-6.478764669464196047e+00,4.120000000000000284e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.000000000000000000e+01,2.865809637982895808e+01,1.160270245788748866e+01,2.369686937175548991e+01,-6.641475449814021381e+00,4.139000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.100000000000000000e+01,2.869488136802053546e+01,1.142751647420277372e+01,2.387205742133701492e+01,-6.604692527519251399e+00,4.152000000000000313e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,2.872651402443129598e+01,1.125233049051806766e+01,2.404455980506410384e+01,-6.570376271150879077e+00,4.164999999999999858e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,2.843737003412465469e+01,1.098281359254158218e+01,2.421293039516898915e+01,-6.758373953585914862e+00,4.185000000000000142e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.400000000000000000e+01,2.905895776167495015e+01,1.098281359254158218e+01,2.438130098527387446e+01,-6.305156816140507381e+00,4.185000000000000142e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.500000000000000000e+01,2.865767070125172111e+01,1.068634500476745508e+01,2.454512660239433330e+01,-6.573800905910064607e+00,4.207000000000000028e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,2.881120778601832200e+01,1.055158655577921323e+01,2.470688632270368856e+01,-6.447265092464584235e+00,4.217000000000000171e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,2.881885501584905640e+01,1.037640057209450717e+01,2.486596037715861129e+01,-6.423505933404062063e+00,4.229999999999999716e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.800000000000000000e+01,2.855154637735194356e+01,1.012035951901684427e+01,2.502110922767243650e+01,-6.589922369337340768e+00,4.249000000000000199e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
8.900000000000000000e+01,2.914861598761210359e+01,1.012035951901684427e+01,2.517625807818626171e+01,-6.148001609591005945e+00,4.249000000000000199e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+01,2.840777861619162437e+01,9.729560016950948409e+00,2.532541582794788937e+01,-6.647197228707209860e+00,4.278000000000000114e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.100000000000000000e+01,2.886735952707154240e+01,9.689132482254473544e+00,2.547395380866618453e+01,-6.295726763849118335e+00,4.281000000000000227e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,2.871628438837299768e+01,9.473518963873294396e+00,2.561918635448671466e+01,-6.376420929987014929e+00,4.296999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.300000000000000000e+01,2.856731517248439900e+01,9.257905445492104590e+00,2.576111346540948333e+01,-6.451703738417188028e+00,4.313000000000000256e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+01,2.914189408989973984e+01,9.257905445492104590e+00,2.590304057633225199e+01,-6.019051931924618515e+00,4.313000000000000256e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,2.923633115465527155e+01,9.123146996503871620e+00,2.604290179044391706e+01,-5.929717632292518026e+00,4.322999999999999687e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.600000000000000000e+01,2.873624491580552842e+01,8.813202563830914826e+00,2.617801144189004603e+01,-6.254969089915435987e+00,4.346000000000000085e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,2.929081333132860365e+01,8.813202563830914826e+00,2.631312109333617499e+01,-5.835510325838488832e+00,4.346000000000000085e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.800000000000000000e+01,2.850898106852869773e+01,8.422403061765018961e+00,2.644223964403010285e+01,-6.355661637266424080e+00,4.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,2.892897237855438419e+01,8.381975527068545873e+00,2.657073842568070177e+01,-6.023741574194865223e+00,4.378000000000000114e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+02,2.887495714623724652e+01,8.206789543383838037e+00,2.669655154147686815e+01,-6.028383938623460558e+00,4.390999999999999659e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.010000000000000000e+02,2.854789065419533856e+01,7.950748490306176031e+00,2.681843945333193702e+01,-6.221297289442778045e+00,4.410000000000000142e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,2.908697929629737544e+01,7.950748490306176031e+00,2.694032736518700588e+01,-5.804096559195810023e+00,4.410000000000000142e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.030000000000000000e+02,2.842515713963258150e+01,7.600376522936753254e+00,2.705684394533320614e+01,-6.232063328637379662e+00,4.435999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.040000000000000000e+02,2.868891951031088183e+01,7.519521453543806189e+00,2.717212098739274495e+01,-6.002722930625665754e+00,4.442000000000000171e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.050000000000000000e+02,2.889094993758810404e+01,7.425190539252037425e+00,2.728595190168451268e+01,-5.820192503348442514e+00,4.449000000000000199e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.060000000000000000e+02,2.840260145290808680e+01,7.128721951477910324e+00,2.739523784299185394e+01,-6.121358341561673022e+00,4.471000000000000085e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,2.874193493588746406e+01,7.074818571882615537e+00,2.750369742557475305e+01,-5.836581061569900086e+00,4.475000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.080000000000000000e+02,2.793352440785439939e+01,6.684019069816719671e+00,2.760616590740545462e+01,-6.356660569367777569e+00,4.503999999999999915e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.090000000000000000e+02,2.832693263748931400e+01,6.643591535120246583e+00,2.770801462019282724e+01,-6.024673517823757152e+00,4.507000000000000028e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+02,2.869745801790762130e+01,6.603164000423772606e+00,2.780924356393686736e+01,-5.714949546453021334e+00,4.510000000000000142e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.110000000000000000e+02,2.904659351317672389e+01,6.562736465727298629e+00,2.790985273863757854e+01,-5.425995691188155945e+00,4.513000000000000256e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,2.833813714269396655e+01,6.212364498357876741e+00,2.800509058162942111e+01,-5.879317937293328633e+00,4.539000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.130000000000000000e+02,2.882764255122318531e+01,6.212364498357876741e+00,2.810032842462126368e+01,-5.485050371755954224e+00,4.539000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.140000000000000000e+02,2.915536988735107116e+01,6.171936963661403652e+00,2.819494649856977375e+01,-5.211513574880108912e+00,4.542000000000000171e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.150000000000000000e+02,2.842653922698601576e+01,5.821564996291980876e+00,2.828419324080941877e+01,-5.679219010115381217e+00,4.567999999999999972e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.160000000000000000e+02,2.876129642791692476e+01,5.781137461595507787e+00,2.837282021400573129e+01,-5.392661247684316095e+00,4.571000000000000085e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,2.921155572727232652e+01,5.781137461595507787e+00,2.846144718720204381e+01,-5.031028921525227737e+00,4.571000000000000085e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.180000000000000000e+02,2.814884092004358962e+01,5.336434579934317135e+00,2.854325670092171663e+01,-5.730850360812445032e+00,4.603999999999999915e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.190000000000000000e+02,2.861496175087782845e+01,5.336434579934317135e+00,2.862506621464138945e+01,-5.346539043697876359e+00,4.603999999999999915e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+02,2.851395680934355426e+01,5.174724441148431886e+00,2.870439665218773939e+01,-5.365164283992618799e+00,4.615999999999999659e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.210000000000000000e+02,2.805081925354567218e+01,4.905207543171947293e+00,2.877959529611188216e+01,-5.633983585738159938e+00,4.635999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.220000000000000000e+02,2.850383332033315398e+01,4.905207543171947293e+00,2.885479394003602494e+01,-5.256168162874817362e+00,4.635999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.230000000000000000e+02,2.893151105243291354e+01,4.905207543171947293e+00,2.892999258396016771e+01,-4.903689074699198791e+00,4.635999999999999943e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.240000000000000000e+02,2.789194131341128724e+01,4.473980506409578339e+00,2.899858035808878398e+01,-5.580619551087075081e+00,4.667999999999999972e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
1.250000000000000000e+02,2.833476591365894137e+01,4.473980506409578339e+00,2.906716813221740026e+01,-5.206382724968038112e+00,4.667999999999999972e+01,5.000000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00
